text,label
Grund sind Beschränkungen für Hersteller von Android-Geräten,0
Künftig sind drei von fünf Weltmarktführern in Schwellenländern beheimatet,3
Allein am Sonntag kamen laut Frontex 3,1
"Berliner Blog sucht jemanden, der verlorenen Spielstand wieder aufholt",0
345,0
Nationalteam-Spieler schafft Sprung ins Ausland und wechselt zu Leuven Bears,4
Wackere Grödiger führten bis zur 85,4
Schauspieler starb im Alter von 66 Jahren,8
Regierung: Bis 2019 sollen maximal 127,1
"Präsentation: Buchungsumsätze sollen sich heuer auf 10,8 Mrd",0
Das transpazifische Freihandelsabkommen lässt in Washington die Wogen hochgehen,3
"Seite will Abonnements für 3,99 Euro im Monat anbieten",6
In China erfreuen sich 24-Stunden-Buchgeschäfte wachsender Beliebtheit,1
App-Inhalte werden erstmals angezeigt - auf Chrome und Google-App,0
EU-Kommission: Deutschland soll 40,1
Zwischenfälle rund um jüdisches Neujahrsfest,2
War ursprünglich nur für einen Sommer gedacht,6
Ein Zivilist und drei Polizisten als Opfer,2
Die inoffizielle Website steht in keiner Verbindung zu Richard Lugner,5
Soziales Netzwerk gibt es seit 2004,0
Giulio Superti-Furga und Helga Nowotny hatten es vorgemacht,7
Drei Soldaten verletzt,2
Der BVB gewinnt das Achtelfinal-Hinspiel gegen schwache Hotspurs mit 3:0,4
Nach Ermittlungsverfahren gegen Blogger wegen Landesverrats,2
"Über die ""Frauenfrage"" bei der Hofburgwahl",5
"Ein Fossil aus Spanien mit ""Star Wars""-Bezug",7
Einstimmiger Beschluss im erweiterten Parteivorstand – Gespräche mit offenem Ergebnis,5
Untersucht wird das Einsatzkonzept der Stadt – Polizeieinsatz wird aufgearbeitet,1
"Fleischhacker hielt Projekt für ""unproblematisch"", spricht aber von einer ""Fehleinschätzung""",6
Pärchen aus den USA macht sich zum Gespött im Internet,0
"Oberlandesgericht Wien entscheidet, dass Klage von Datenschützer Schrems zulässig ist",0
Mikkey Dee ersetzt erkrankten James Kottak,8
Krebstod mit 46 Jahren – Durch Skandale in internationalen Schlagzeilen,2
Umfragen vor und bei Wahlen sind nicht immer präzise,5
Syrer und Afghanen könnten auf Nordostafrika ausweichen,1
Seit der Wahl im Dezember hat sich keine Koalition gefunden,2
Mehr als 2,1
Österreichs nächster Quali-Gegner gewinnt Test gegen Weißrussland,4
Jeff Bezos verweist auf Präsentation der achten Generation des E-Readers,0
Literarische Sexbeschreibungen sind Glückssache,8
Mit eisigem Charme jagt Chloë Sevigny Serienmörder nach dänischem Vorbild,6
Katalanen gaben nach dem Wechsel einen 2:0-Vorsprung aus der Hand,4
Präsident klagt über Untätigkeit des Sanats,2
Ureinwohner im Staat Oaxaca fühlen sich diskriminiert,6
"Viel zusätzliche Förderung für Flüchtlingskinder und andere ""Seiteneinsteiger""",5
"Autor Duswald nannte KZ-Häftlinge aus Mauthausen ""Landplage"" und ""Massenmörder""",6
"Ähnlichkeiten zwischen ""Million Years Ago"" und Werk von Ahmet Kaya",8
Unternehmen will aktualisierten Games-Dienst auf der CES Anfang Jänner präsentieren,0
"""Refugee Hackathon"" versammelte am Wochenende Programmierer und Entwickler",0
Regierungsmitglieder und Unternehmen als Abhörziele,0
Bewohner zur Tatzeit nicht anwesend,1
Und wo sie zu finden sind,1
"Tester melden massive grafische Probleme, mangelhafte Optimierung und fehlenden ""Beenden""-Button",0
Bullen holen 16-Jähriges französisches Verteidiger-Talent Dayot Upamecano,4
Mann war 2008 nach Haft des Landes verwiesen worden,1
Starwood will Hotels Inglaterra und Quinta Avenida umbauen,2
"Soziales Netzwerk soll ""freiwillige Selbstkontrolle"" einführen",0
Entscheidung nach wochenlangen Protesten,2
Aufbauspieler der Minnesota Timberwolves gewinnt wie im Vorjahr Dunking-Bewerb,4
'Der russische Aufmarsch wird die Machtverhältnisse verändern,2
Maschine wurde zum Versprühen von Pflanzenschutzmitteln eingesetzt,1
Zwei rote Flügel gilt es unter einem Dach zu halten,5
Bregenzerwälder Pfarrer will syrische Flüchtlinge vor Abschiebung schützen,1
'Zahl der wahlberechtigten EU-Bürger seit der letzten Kommunalwahl deutlich angestiegen,5
Pensionist will zumindest 30,0
"""Außergewöhnliche Umstände"" – Luftangriffe zeigen Wirkung",2
Neues Betriebssystem konnte in Österreich bereits einen stolzen Marktanteil erzielen,0
"Savvaidou habe ""gegen die Interessen des Staates"" gearbeitet",2
Build 10525 bringt kleine Änderungen mit sich und Fehler,0
100,3
"Ermöglicht stereoskopische 360-Grad-Aufnahmen, die mit Umgebungsgeräuschen angereichert sind",0
Die FPÖ ärgert sich über zwei Rechtsgutachten um 31,3
Falsches Transparent vorübergehend auf Messe für Lehrer in Linz,5
Klubobmann warnt den Koalitionspartner ÖVP vor Sozialabbau,5
"39 Verletzte, Behörden gehen von PKK als Urheber aus",2
Fehlende Frostnächte machen Winzern zu schaffen,3
Die meisten Flüchtlinge nehmen inzwischen den Landweg in die EU,1
Samsung stellt auf der IFA keine Weltneuheit vor,0
Funde kamen bei Bauarbeiten ans Licht und sind 13,7
Überblick ist das A und O,5
Präsentieren ab 29,6
"Gerhard Pilgram: ""Rufen nicht das Paradies der freien Kulturinitiativen aus",8
'Die Polizeikooperation zwischen Österreich und Ungarn funktioniert normalerweise gut,1
Details unklar – Jason Rezaian wird der Spionage beschuldigt,6
Fahrzeug blieb nach Zusammenstoß am Dach liegen,1
Mit Bundespräsident Lugner könnte man reich werden,5
Antrag der Verteidigung und der Staatsanwaltschaft auf Verfahrenseinstellung wurde abgelehnt,2
Champions-League-Sieger Barcelona trifft auf Europa-League-Gewinner FC Sevilla,4
Neuauflage des Shooters ermöglicht Zeitreise in den Klassiker aus 1993,0
Fünf weitere Institutionen betroffen,2
Besuch Ende Dezember abgesagt – Zuvor starke Proteste in Israel,2
Kanadische Forscher stoßen auf einen bemerkenswerten Fall von konvergenter Evolution,7
USA werfen Vereinten Nationen mangelnden Einsatz vor,2
Gespart werde am Patienten,5
Nintendos erste Heimkonsolen-Fortsetzung seit elf Jahren kann nicht überzeugen,0
Joel Goodman hielt in Manchester die Szene einer Silvesternacht fest,6
Tausende Anwender der Hacks für den Multiplayer-Shooter wurden verbannt,0
"Das Mordopfer fährt Audi, der Auftragskiller BMW",6
Fahndung nach 40 bis 50 Jahre altem Mann,1
Nationalistische Bewegung protestiert gegen die geplante Bildung einer Serben-Gemeinschaft,2
In belagerter syrischer Stadt droht Dutzenden Hungertod,2
Mindestangebot 18 Mio,6
Der US-Thriller setzt auf die atmosphärische Kraft seiner Vorbilder,8
Friedensnobelpreisträgerin Aung San Suu Kyi in Peking,2
'Außenminister: Keiner geringere Förderung zur Ölpreis-Stützung,3
Xbox-Chef Spencer zeigt sich zuversichtlich und vorbereitet,0
Ohne Mithilfe der Nutzer – Fehler wurde mit iOS 9,0
Eizenkot fordert Wahrung der Verhältnismäßigkeit,2
"'""Schmerzen"" oder ""Unbill"" als entscheidende Frage im Entschädigungsverfahren",1
'Im Achtelfinale winkt Duell mit Djokovic,4
Teamchef Johannesson mit Leistung zufrieden,4
Britische Regierung strebt Referendum über Mitgliedschaft an,3
'Admira-Stürmer fällt damit rund sechs bis neun Monate aus,4
Steirer assistiert beim Goldtor im Finish,4
Hersteller gibt Hardware-Spezifikationen bekannt – Tester geben leichte Entwarnung,0
Wegen Verleumdung – Vom Vorwurf der Korruption freigesprochen,2
"Zahlreiche Daten werden in der Cloud gespeichert, beklagt die Bürgerrechtsorganisation",0
'Der Umgang mit dem bisher größten Atomunfall am 26,1
Smartphone-Hersteller hatte zuvor Schnittstellen für Adblocker im eigenen Browser geschaffen,0
Am 5,6
Bürgerinitiative sammelte 25,5
Tor zum Tunnel in Gloggnitz,3
Das dreiteilige Festival Montforter Zwischentöne geht ins Finale,8
Seit Wochen wirbt Fiat-Chrysler-Chef Marchionne um Fusionen,3
Kunstrückgabebeirat vertagt Beratung zur Causa Fritz Grünbaum,8
"Android-Smartphones Galaxy A7, A5 und A3 in drei Größen",0
Kommissionspräsident Juncker für Begünstigung Schwedens bei Umverteilung,1
'Verkauf der Leasinggesellschaft 2014 war laut Korruptionsstaatsanwalt keine Untreue,3
Opfer verstrickte sich in Widersprüche,1
Attacke beendet – Abgeordnete sind geflohen – 19 Verletzte,2
Warnung: Diese Fragen sind sicher nichts für Anfänger,4
Behörde wacht künftig über das offene Internet,0
"Auch wenn gewisse Funktionen deaktiviert sind, übertragt das System Daten",0
Auch Verständigung bei betrieblicher Altersversorgung,3
"""Niemand ist bisher so nahe an uns herangekommen",0
In Ballungszentren sollen Filialen zusammengelegt werden und Automatisierung Einzug halten,3
Guzman kann gegen Entscheidung noch Rechtsmittel einlegen,1
'Hans Reichenfeld war eines von 10,1
"Abkommen soll in Kürze ""zum Abschluss gebracht"" werden",2
GL7 bzw,7
Plakate am teuersten mit 3,1
Exil-Iraner berichten von 22 Toten,2
Platz für rund 1,1
"Als Mädchen wollte Karin Mayr-Krifka immer ""klein und lieb sein""",4
"Noch Nachholbedarf bei Pensionssystem, Integration von Älteren und Frauen",3
Um Kaufkraftverlust Langzeitarbeitsloser auszugleichen,5
Erster Etappensieg für den Spanier vom Team Movistar,4
Irans Ex-Präsident wirft Ultrakonservativen eine Sabotierung der Atomgespräche vor,2
Gaslieferungen bis Ende März 2016 gesichert,2
Richter verlangt von Kärntner Landesholding deutliche Konkretisierung des Klagebegehrens,3
"Autor des legendären Manifests ""Zweitausend Worte"" vom ""Prager Frühling 1968""",8
"Twitter-Hashtag half bei Flucht –  Facebook-Service ""Safety Check"" gestartet",0
Wissenschafter kritisieren Budgetrahmen von 100,1
Sendung erreichte im Schnitt nur knapp 19,6
Angreifer konnten sich  Zugang zu Kundendaten verschaffen,0
Tiroler holt sich in Königsee wieder die Bronze-Medaille,4
"Anti-IS-Koalition berät in Rom, Syrien-Friedensgespräche in Genf",2
Fall Österreich: EU-Ministerrat korrigiert Kommission,1
Wambach: Im vorliegenden Fall geht es nicht um strukturelle Arbeitslosigkeit,3
"Automatische Gesichtserkennung soll helfen, potenzielle Terroristen frühzeitig zu erkennen",7
Stoke machte 0:2-Rückstand gegen Tottenham wett,4
Jugendliche sollen vor Ende der Schulpflicht auf Fähigkeiten getestet werden,5
Endspielgegner sind die Hibs aus Edinburgh,4
Der Senatspräsident führt die Regierung bis zur regulären Präsidentenstichwahl,2
"US-Armee: Charaffe Al-Mouadan plante ""aktiv weitere Anschläge""",2
"Strategische Beratung, Vernetzung aller Kommunikationskanäle, klassische PR-Arbeit",6
Insel-Sause verlief laut Veranstaltern äußerst friedlich – Stürmer setzte Schlusspunkt,1
Neben den AHS sind erstmals auch flächendeckend die BHS beteiligt,5
Zug kollidiert mit Baustellenfahrzeug,1
"Klaus Werner-Lobo wird ""Aufforderung zu mit Strafe bedrohter Handlung"" vorgeworfen",5
Axel-Springer-Konzern wurde bis zuletzt als Favorit gehandelt,6
"Der ""Wolfgang Lorenz-Gedenkpreis"" ehrt ""kommunikationstechnologie-feindliche"" Aussagen",0
Rekordjahr 2007 sollte heuer übertroffen werden,3
"Hacker-Kollektiv nimmt ""H1Z1""- und ""Planetside 2""-Betreiber Daybreak ins Visier",0
Userbeschwerden über Speicherhunger – neue Version soll Linderung verschaffen,0
Konsumentenschützer hatten die Bank für Tirol und Vorarlberg geklagt,3
Heute konkret | Wien-Wahl 2015,6
Geschlossenheit war einmal: Sozialdemokraten machen ihrem Ärger Luft,5
Magazin verpflichtet den Sky-Fußballexperten für Kolumnen,6
"Entscheidungsgrundlage für Einladungen zu geplanten Kurzduellen und ""Elefantenrunde""",5
Robert Almer ist nicht mehr ausschließlich Keeper im ÖFB-Team,4
Showringer starb am Freitag im Alter von 61 Jahren,4
Drei Verletzte – 36-Jähriger war zu schnell unterwegs,1
Autorenkollektiv soll als feste Redaktion zusammenarbeiten,6
'Anteil so niedrig wie zuletzt 1997,5
Bürgerbefragung ergab 83 Prozent Zustimmung– Beteiligung 23 Prozent,5
Deutsche Bundeswehr bestätigt GasAusländische Experten untersuchen Spuren,2
"Das Wachstum bleibt mäßig, der Druck auf den Arbeitsmarkt steigt",3
Gebietskrankenkasse und Ärtzekammer nehmen Verhandlungen auf,5
"Nach einem Verlust von 5,6 Mio",3
Der Verhaltensforscher und Nobelpreisträger habe nationalsozialistisches Gedankengut verbreitet,5
Angeblich sind Opfer Vater und Sohn,1
Zudem erzielte der Warriors-Point-Guard über 50 Punkte in einem Spiel,4
Fortschrittspartei steigt aus – Amtsenthebungsverfahren hatte zuvor erste Hürde  genommen,2
Für das laufende Geschäftsjahr 2015/16 Rekordverlust erwartet,0
Die Facebook-Kommentare werden mit Klarnamen und Profilbildern veröffentlicht,0
Sozialistische Jugend und Grüne fordern Rücktritt,5
Verstärkte Obdachlosigkeit und prekäre Wohnverhältnisse unter anerkannten Flüchtlingen absehbar,5
Von Android 1,0
Nicht verurteilter Mann genießt seit 1,2
Nach Belgier wird im Zusammenhang mit den Anschlägen gefahndet,2
24 Festnahmen im Westjordanland,2
Sozialminister rückt von kategorischem Nein ab,1
Titelverteidiger nach Auswärtssieg 13 Punkte vor Olympique Lyon,4
Neel Kashkari hat einen radikalen Umbau der US-Großbanken angemahnt,3
Polizei sucht nach Zeugen,1
Paket am Gepäckträger wurde als verdächtig eingestuft,1
"Deutsch-Grieche erhält einen Dreijahresvertrag beim deutschen Bundesligisten: ""Möchte mich weiterentwickeln""",4
Europaskeptisch sind in Nord- und Osteuropa eher linke Wähler,5
Das 25,8
Nun wird auch Mitgliedschaft im Weltverband FIFA angetrebt,4
US-Justiz hatte Auslieferung wegen eines Sexualverbrechens in den 70er-Jahren beantragt,1
28-jähriger Täter flüchtete nach Familienstreit auf offener Straße mit Auto,1
Gerichtsgebühren in einigen familienrechtlichen Verfahren wurden deutlich gesenkt,5
90 Prozent der Bäume stammen aus Österreich,1
"Bitte vor der Lesung aufs Klo gehen, danke",8
Tatverdächtiger von Stahlteil tödlich am Kopf getroffen,1
"Polizeisprecher: ""Hätte noch schlimmer kommen können""",1
Nur 15 Prozent wollen autonom fahrende Autos,0
'Lauda schüttet ein Füllhorn finanztechnischer Weisheiten über die Leser aus,6
Syrische Beobachtungsstelle für Menschenrechte: erneut auch Zivilisten unter den Todesopfern,2
Haus von palästinensischen Attentäter zerstört,2
Die CEE-Länder scheinen sich von den globalen Schwellenmärkten abzukoppeln,3
Beschwerde des Ex-Handelsgerichts-Präsidenten abgewiesen,5
"""Wenn die Musi""-Jubiläum verfehlt mit sommerlichen 575",6
Platz 27 auf der Liste bekannter Rekord-Rohdiamanten,7
Die Männer sollen Anschläge geplant haben,2
"Die Themen waren Soziales, Integration und Kampf gegen Steuervermeidung",2
Letzte Auftritte am Freitag in Wien – Beide Kandidaten optimistisch,5
"'Auch ""Report"" konnte mit 836",6
Schauspieler will Kampfsportschule in Belgrad eröffnen,8
55-Jähriger wollte Gleise vor Bahnübergang überqueren,1
Kooperation könnte Vorbild für die Branche sein,0
Elektronikkonzerne wittern Milliarden-Geschäft –  Gesundheitsdaten nach dem Aufwachen,0
Zwei Männergruppen gerieten aneinander – Kampfhund auf Polizisten gehetzt,1
Gea-Hersteller Heini Staudinger verweigert die Zahlung einer Geldstrafe von 2,3
Angeblich soll weitere Züchtigung erlaubt worden sein,2
28-Jähriger festgenommen,1
Ab 6,6
PwC-Studie: 2020 werden 85 Prozent der Industriebetriebe auf Industrie 4,0
Liefert kurze und akkurate Beschreibung zu dem Thema,0
Auch Wehrdienstverweigerer sollen straflos davonkommen,2
"Österreichische App ""Runtastic"" laut Apple beste ""Apple Watch""-Anwendung",0
Mindestens zehn Tote – Präsident Rabbo Mansur floh im Hubschrauber,2
"Mohamed Alloush ""am Weg"" nach Genf",2
Ein 16-jähriger Palästinenser soll die Tat gestanden haben,2
Überwiegender Teil der Beschuldigten hat laut Staatsanwaltschaft Köln ausländerrechtlichen Status,1
Liste der Oppositionsführer gefordert,2
Unterlagen eines internen Trainings öffentlich zur Verfügung gestellt,0
Insgesamt sollen 14,0
"Ab Freitag 100 Soldaten zusätzlich, österreichweit unterstützen 1",1
Aktionäre der Deutschen Börse sollen knappe Mehrheit der Anteile halten,3
Von Bundesländer-Ergebnissen bis Testformat,5
Armee kündigt eine Offensive auf die IS-Hochburg Raqqa an,2
Opfer der Hazara-Minderheit aufgereiht und getötet – Taliban distanzierten sich,2
'Anzahl der Beschäftigten soll auf mehr als 330,0
"Abstimmung werde als ""dunkler schwarzer Fleck"" in Erinnerung bleiben",2
Türkischer Regierungschef will Container für Hunderttausende,1
Außenminister Lawrow trifft am Montag OSZE-Generalsekretär Zannier,2
"Mitglieder der Gruppe ""Jugend für das Leben"" besuchen Schulen",5
"'Wo sind die Amerikaner, lautet eine Frage in der Panama-Affäre",3
Verdreifachung der Leistung in Benchmarks – Release am 26,0
Haslauer: Koordinationstreffen Länder mit Bundesregierung erst am 20,1
Ambitioniertes Weltraumspiel braucht noch etwas länger für die Fertigstellung,0
Technisches Mittel soll Einblendungen trotz Werbeblocker erlauben,0
"Kanadischer IT-Konzern registrierte die Adresse ""androidsecured",0
"Tsipras kritisierte Währungsfonds als ""nicht konstruktiv""",3
"Vorsitzender Pischinger: ""Geht völlig an unserem Auftrag als Gewerkschaft vorbei""",5
Netzwerkwurde häufig für illegale Waffenverkäufe genutzt,0
Bereinigt Performance-Probleme bei einzelnen Geräten – Für einzelne Nexus-Geräte,0
Malaysischer Minister beruft sich auf Airline,1
'Der Bürgermeister Roms ist über fragwürdige Spesenabrechnungen gestolpert und zurückgetreten,2
Im Mai musste die Labour Party eine Niederlage einstecken,2
"Unicef: 1,7 Millionen Minderjährigen droht Mangelernährung",2
"Aktualisierung des 21,5 Zoll großen Modells schon länger her",0
Der NSA-Whistleblower war Thema bei der Debatte der demokratischen Präsidentschaftskandidaten,0
"Verbesserte Schnelllade-Funktion, 802",0
CSU-Innenminister Joachim Herrmann macht Druck auf Bundesregierungen,1
In Österreich waren Mitte 2014 etwa 325,1
"Laut ""Winfuture"" optische Anpassungen und teilweise neue Funktionen",0
Manifestationen zweier Gruppierungen waren friedlich verlaufen,5
Vorarlberg hat das Netzwerk europäischer Schutzgebiete erweitert,1
"Seit Jahresbeginn gilt in Deutschland eine Lohnuntergrenze von 8,50 Euro",3
